ABBA HUSSEIN NEWWI INDUSTRIAL CO. LTD, 0138123615, 0138123615, abnew@abahsain.net
ABBA HUSSEIN NEWWI INDUSTRIAL CO. LTD, 0138123615, 0138123615, abnew@abahsain.net
Abahsin Industrial Industries Co. Ltd. , 0138984045, 0138951160, abnew@abahsain.net
Gas Appliances Co. Ltd., 0114664999, 0114664888, gapcoqq@gmail.com
Adva Company for Blankets , 0112658888, 0112659999, jaber@carpets.com
Adva Company for Blankets , 0112658888, 0112659999, jaber@carpets.com
Saudi Aramco Limited, 0138473689, 0138473689, SABCOATPAINTS@SAHARA.COM.SA
Arnon Plastic Industries Ltd., 0138122099, 0138122098, saleh@arnon.com
Arnon Plastic Industries Ltd., 0138122099, 0138122098, saleh@arnon.com
Arnon Plastic Industries Ltd., 0138122099, 0138122098, saleh@arnon.com
Arnon Plastic Industries Ltd., 0138122099, 0138122098, saleh@arnon.com
Arnon Plastic Industries Ltd., 0138122099, 0138122098, saleh@arnon.com
Arnon Plastic Industries Ltd., 0138122099, 0138122098, saleh@arnon.com
Arnon Plastic Industries Ltd., 0138122099, 0138122098, saleh@arnon.com
Saudi Azbeel Company Limited, 0138080089, 0138025702, a.alsubaie.4g@sa.azbil.com
Astra Plastics Company , 0138121232, 0138121342, waleed.alsultan@astra-polymers.com
Astra Plastics Company , 0138121232, 0138121342, waleed.alsultan@astra-polymers.com
Desert Fences Company, 0114994520, 0114994330, info@defco.com.sa
Ashwa Metal Technology Co, 0126379229, 0126379229, mismail@ashwatech.com
Ashwa Glue Manufacturing Co. Ltd., 0126379229, 026379229, mismail@ashwatech.com
Atayeb Najd Food Industries Co. Ltd., 0163220502, 063220502, kkhudari@gmail.com
Atlas Files Company, 0112650370, 0114775977, farah@atlasfilescompany.com
Atlas Files Company, 0112650370, 0114775977, farah@atlasfilescompany.com
Akwaat Food Industries Company, 01260808701, 0126082261, it@aquatfoods.com
Akwaat Food Industries Company, 01260808701, 0126082261, it@aquatfoods.com
Akwaat Food Industries Company, 01260808701, 0126082261, it@aquatfoods.com
Akwaat Food Industries Company, 01260808701, 0126082261, it@aquatfoods.com
Akwaat Food Industries Company, 01260808701, 0126082261, it@aquatfoods.com
Akwaat Food Industries Company, 01260808701, 0126082261, it@aquatfoods.com
ALMA FOR GLASS AND ALUMINUM INDUSTRY, 0126080637, 026080637, alma_jeddah@hotmail.com
ALMA FOR GLASS AND ALUMINUM INDUSTRY, 0126080637, 026080637, alma_jeddah@hotmail.com
ALMA FOR GLASS AND ALUMINUM INDUSTRY, 0126080637, 026080637, alma_jeddah@hotmail.com
Alma for Glass and Aluminum Manufacturing, 0114983275, 0114984684, almaglass@gmail.com
Alma for Glass and Aluminum Manufacturing, 0114983275, 0114984684, almaglass@gmail.com
Oren Chemical Manufacturing Company, 0130639742, 0138560069, ismail@almoallam.com
OLDERLY INDUSTRIAL CO. LTD, 0138100262, 0138472892, rogaya.ajmi@alderley.com
Saudi ITT Company, 0138127771, 0138127717, emeric.laposi@itt.com
ABB Automatic Control Systems, 0112653030, 0112651211, fatahallah.abduldaqi@sa.abb.com
ABB Electrical Industries, 0112653030, 0112651211, fatahallah.abdulbaqi@sa.abb.com
ABB Electrical Industries, 0112653030, 0112651211, fatahallah.abdulbaqi@sa.abb.com
Adart Company. Median Advertising & Advertising, 0114981203, 0114980711, adartsigns@awalnet.net.sa
RDF Sword Co. Ltd, 0115506666, 0115502668, info@rdb-elseif.com
Avaya Canada Llc Electronics Co. Ltd., 0112171400, 0114992727, fahad@avayo.net
Alaa Aes Sale Ltd., 0138470033, 0138470077, fouad@aesseal.com.sa
Beja Food Industries Company, 0112705322, 0112705955, amer@baja.com.sa
Badia Spinning & Weaving Company, 0112652156, 0112652157, info@badia.com.sa
Saudi Arabia Parody Company Limited, 0138473888, 0138472143, b_aroid@hotmail.com
Baxter Company Limited, 0138127754, 013882000, mohammed_khalil@baxtar.com
Bakman Middle East Limited, 0126988914, 026988914, ksa@pacmanccl.com
Arabian Pinehall Foods Co. Ltd., 0126081223, 026081223, skathery@sbtcgroup.com
Arabian Pinehall Foods Co. Ltd., 0126081223, 026081223, skathery@sbtcgroup.com
Arabian Pinehall Foods Co. Ltd., 0126081223, 026081223, skathery@sbtcgroup.com
Arabian Pinehall Foods Co. Ltd., 0126081223, 026081223, skathery@sbtcgroup.com
Arabian Pinehall Foods Co. Ltd., 0126081223, 026081223, skathery@sbtcgroup.com
Arabian Pinehall Foods Co. Ltd., 0126081223, 026081223, skathery@sbtcgroup.com
Arabian Pinehall Foods Co. Ltd., 0126081223, 026081223, skathery@sbtcgroup.com
Arabian Pinehall Foods Co. Ltd., 0126081223, 026081223, skathery@sbtcgroup.com
Arabian Pinehall Foods Co. Ltd., 0126081223, 026081223, skathery@sbtcgroup.com
Arabian Pinehall Foods Co. Ltd., 0126081223, 026081223, skathery@sbtcgroup.com
Bainhill Arabian Foods Co. Ltd., 0138121699, 0138123750, alaa@pafl.com.sa
Bainhill Arabian Foods Co. Ltd., 0138121699, 0138123750, alaa@pafl.com.sa
Bainhill Arabian Foods Co. Ltd., 0138121699, 0138123750, alaa@pafl.com.sa
Bordourat Cement Products Co, 0114953804, 0114382866, jnaqib@gmail.com
BECS INDUSTRIAL CO. LTD, 0112651734, 0112651735, pex@pexindustrial.com
Arab Plast Powell Company Limited, 0138121862, 0138123946, palarabia@gmail.com
Bin Zaqar Kuro Company Limited, 0126380242, 026380242, suntop@binzcoro.com
Bin Zaqar Kuro Company Limited, 0126380242, 026380242, suntop@binzcoro.com
Bin Zaqar Kuro Company Limited, 0126380242, 026380242, suntop@binzcoro.com
Bin Zaqer Unilecker Co. Ltd., 0126361220, 026361220, sultan.alkaabi@unilever.com
Bin Zaqer Unilecker Co. Ltd., 0126361220, 026361220, sultan.alkaabi@unilever.com
Bin Laden Industrial Co. Ltd., 0126365986, 026365986, bic@bic-sa.com
Bin Laden Industrial Co. Ltd., 0126365986, 026365986, bic@bic-sa.com
Bin Laden Industrial Co. Ltd., 0126365986, 026365986, bic@bic-sa.com
Bin Laden Industrial Co. Ltd., 0126365986, 026365986, bic@bic-sa.com
Bin Laden Industrial Co. Ltd., 0126365986, 026365986, bic@bic-sa.com
Bin Laden Industrial Co. Ltd., 0126365986, 026365986, bic@bic-sa.com
Buan Co. Ltd., 0114984242, 0114980663, abdullah@muhaidib-metal.com
Buan Co. Ltd., 0114984242, 0114980663, abdullah@muhaidib-metal.com
Buan Co. Ltd., 0114984242, 0114980663, abdullah@muhaidib-metal.com
Buan Co. Ltd., 0114984242, 0114980663, abdullah@muhaidib-metal.com
Bwan Wood Industries Co, 0126368226, 026368226, bawanjed@bawanwood.com
Point Ait Pour Arabia Co. Ltd., 0138122138, 0138983551, rafea@al-rushaid.com
Point Ait Pour Arabia Co. Ltd., 0138122138, 0138983551, rafea@al-rushaid.com
BASS Saudi Building Materials Co. Ltd., 0138121140, 0138121822, enquiryc.saudi@basf.com
BRC SAUDI INDUSTRIAL CO. LTD, 0126375474, 026375474, brcsales@brc.com.sa
BRC SAUDI INDUSTRIAL CO. LTD, 0126375474, 026375474, brcsales@brc.com.sa
BRC SAUDI INDUSTRIAL CO. LTD, 0126375474, 026375474, brcsales@brc.com.sa
BRC SAUDI INDUSTRIAL CO. LTD, 0126375474, 026375474, brcsales@brc.com.sa
BRC SAUDI INDUSTRIAL CO. LTD, 0126375474, 026375474, brcsales@brc.com.sa
BRC SAUDI INDUSTRIAL CO. LTD, 0126375474, 026375474, brcsales@brc.com.sa
BRC SAUDI INDUSTRIAL CO. LTD, 0126375474, 026375474, brcsales@brc.com.sa
BRC SAUDI INDUSTRIAL CO. LTD, 0126375474, 026375474, brcsales@brc.com.sa
BRC SAUDI INDUSTRIAL CO. LTD, 0126375474, 026375474, brcsales@brc.com.sa
Saudi Biya Stabilizers Company, 0138121299, 0138121099, dawood.alrashed@mts.com.sa
Glass House Co. Ltd., 0114985959, 0114985585, info@glasshouse-sa.com
Bayda Gulf Real Estate Company, 0138949133, 038949133, amz.alsubaie@wpl-ksa.com
Gulf Real Estate Company, 0138949133, 038949133, amz.alsubaie@wpl-ksa.com
Saudi Arabia Pirmapip Company , 0138129500, 0138124269, accountsppsa@permapipe.com
Saudi Arabia Pirmapip Company , 0138129500, 0138124269, accountsppsa@permapipe.com
Bischoff and Klein Middle East, 0138124443, 0138123135, talfakhoury@bk-paekafing.com.sa
Baker Petroleum Saudi Arabia Limited, 0138472108, 0138472132, afs_131@hotmail.com
Baker Petroleum Saudi Arabia Limited, 0138472108, 0138472132, afs_131@hotmail.com
Power Equipment Rental Co. Ltd, 0138825582, 0138825575, accountsppsa@permapipe.com
Power Equipment Rental Co. Ltd, 0138825582, 0138825575, accountsppsa@permapipe.com
Arab TABALSA Company, 0138572345, 0138572596, hdjh@h.com
Tabuk Pharmaceutical Industries Company, 0114623362, 0114644834, althaaly@gmail.com
Saudi Storage & Supply Company, 0112408738, 0112408739, abuosbeh@hotmail.com
Excellent food manufacturing company, 0112651370, 0112651095, saber@sfc-ksa.com
Excellent food manufacturing company, 0112651370, 0112651095, saber@sfc-ksa.com
Aluminum Kitchen & Furniture Manufacturing Co. - KAFCO, 0112651999, 0112652147, info@kafco-kitchens.com
Aluminum Kitchen & Furniture Manufacturing Co. - KAFCO, 0112651999, 0112652147, info@kafco-kitchens.com
Industrial Cities Development and Operation Company, 0126370000, 0126377177, ebidi@icdoc.net
Modern Iron Packaging Company, 0138121352, 0138122157, ffiras@hotmail.com
Galvanization and Manufacturing Technologies, 0114980223, 0114982219, md@alashoury-industry.com
Water Technology & Environment Co. Ltd., 0112650149, 0112409776, ahashem@wetico.com
Technical Company for Engineering Applications , 0138123281, 0112650406, m.alenzi@g-tex.net
Technical Company for Engineering Applications , 0138123281, 0112650406, m.alenzi@g-tex.net
Advanced Configuration Company for Industries, 0135620774, 035620774, info@ahsa-dev.com.sa
Tanahat Mining Company, 0138473600, 0138473600, factory@tanhatmining.com
Tanahat Mining Co. Ltd., 0138471339, 0138473600, factory@tunlatmiimg.com
Natural Gas Distribution Company, 0114982629, 0114982630, kalrubayan@ngdc.com.sa
Thomas & Bates Saudi Arabia, 0138121222, 0138121175, ahmad.al-Dossary@tnb.com
Teco Middle East Electrical & Equipment Co. Ltd., 0138341678, 0138352619, wael.hamri@teco-me.com
Tina Company, 0112652699, 0112652699, hhbbhh@gmail.com
Tina Company, 0112652699, 0112652699, hhbbhh@gmail.com
Tina Company, 0112652699, 0112652699, hhbbhh@gmail.com
Tina Company, 0112652699, 0112652699, hhbbhh@gmail.com
TINARIS SAUDI ARABIA CO. LTD, 0138129206, 0138127499, yabdullah@tenaris.com
TINARIS SAUDI ARABIA CO. LTD, 0138129206, 0138127499, yabdullah@tenaris.com
TINARIS SAUDI ARABIA CO. LTD, 0138129206, 0138127499, yabdullah@tenaris.com
Jareer Refrigerators Co. Ltd., 0114985343, 0114789932, adeljarir2@gmail.com
THEMAR FOOD INDUSTRIES CO. LTD, 0126080564, 026080564, abdolhadibafabir@hotmail.com
Saudi Group 5 Pipe Company, 0138123122, 0138123122, hossam@g5s.com
Jotun Powder Cutters Company Saudi Arabia , 0138121259, 0138121226, mohammed.hawail@jotun.com
John Crane Saudi Arabia Limited Company, 0138121613, 038121613, john.loug@jojncrane.co.uk
Johnson Saudi Arabia Limited, 0126378112, 026378112, amolagi@scj.com
Saudi Steel Rebar Company Limited, 0126374991, 026374991, ssr@saudi-steel.com.sa
Saudi Steel Rebar Company Limited, 0126374991, 026374991, ssr@saudi-steel.com.sa
Saudi Steel Rebar Company Limited, 0126374991, 026374991, ssr@saudi-steel.com.sa
Haras Industries Co. Ltd., 0138471692, 0138472810, alabdullah@guardianind.com
Hassan Mansour Al Yami Company and Partner for Iron and Aluminum Products, 0138121376, 0138121376, accountsppsa@permapipe.com
Logistics Solutions Company, 0138575444, 0138824620, naif@lss.com.sa
Khaled Al - Habeel and his partner for home furniture, 0135829292, 035829292, khalid@nattily.com
Khaled Abdullah Al Zahid & Partners Co. , 0138122260, 038122260, ebtekar2@awalnet.net.sa
Khaled Ali Al Turki & Sons Co, 0138077100, 0138685614, info@alturkigroup.com
Khaled Mohammed Ali Saad Al - Din & Partners Co, 0138123723, 0138123862, nezar@saadeddin.com
Khaled and Ali Ahmed Mohammed Al - Bahmar Company for Industry and Trade, 0138122591, 0138122591, indust_acc@kadco.org
Arab Australian Laboratories Services Company , 0138347676, 038347676, abulaziz.alzahrani@alsarabia.com
Khaldun Industrial Co. (Textile & Embroidery Factory), 0114981410, 0114981304, khaldoon_factory@yahoo.com
Dar Al Aql For Electronic Printing , 0114777461, 0114781516, info@daralakl.com
Dar Al Aql For Electronic Printing , 0114777461, 0114781516, info@daralakl.com
Dar Al Qasim Publishing & Distribution Company, 0114052500, 0114033150, y707z@hotmail.com
Dar Al Qasim Publishing & Distribution Company, 0114052500, 0114033150, y707z@hotmail.com
Dar Al - Metal for Industry, 0112421401, 0112420958, info@darmetal.com.sa
Dar Al Moneo Aluminum Products Co. Ltd. - Dalbco, 0114980004, 0114980008, daraluminio@gmail.com
Dania Food Co. Ltd., 0114981414, 0114980628, moalt@arlafoods.com
Dania Food Co. Ltd., 0114981414, 0114980628, moalt@arlafoods.com
Dania Saudi Industrial Co. Ltd., 0126470097, 026470097, daniaest@saudi.net.sa
Drissr Rand Arabic Company, 0138010289, 0138010294, jaldossary@dresser-rand.com
Delta Bottled Water Company, 0126371600, 026371600, mohsennahdi@hotmail.com
Delta Bottled Water Company, 0126371600, 026371600, mohsennahdi@hotmail.com
Delta Bottled Water Company, 0126371600, 026371600, mohsennahdi@hotmail.com
Delta Bottled Water Company, 0126371600, 026371600, mohsennahdi@hotmail.com
Delmaza Food Industries Company, 0112650075, 0112650058, admin@marami.com.sa
Al Wazee Poultry Company, 0135333368, 035333368, admin@alwaziyahpoultryco.com
Al Wazee Poultry Company, 0135333368, 035333368, admin@alwaziyahpoultryco.com
Al Wazee Poultry Company, 0135333368, 035333368, admin@alwaziyahpoultryco.com
DUKA SAUDI ARABIA CO. LTD, 0126648625, 026648625, jeddah@doka.com
Damas Medical Products Company, 0114991889, 0114990869, demas@demas-group.com
Damas Medical Products Company, 0114991889, 0114990869, demas@demas-group.com
Rashed Abdul Rahman Al Rashed & Sons Co. for Steel Products    , 0138123940, 0138595253, vasu@alrashed-steel.com.sa
Rashed Abdul Rahman Al Rashed & Sons Co. for Steel Products    , 0138123940, 0138595253, vasu@alrashed-steel.com.sa
Rashid Abdulrahman Al Rashed & Awalouda Company, 0138595872, 0138595253, vasu@alrashed-steel.com.sa
Rashid Abdulrahman Al Rashed & Awalouda Company, 0138595872, 0138595253, vasu@alrashed-steel.com.sa
Donaldson & Sons Company Limited, 0138121184, 0138121050, info@saudifilter.com
Electric Power Company Limited, 0112653701, 0112653704, abdullah@mots.com.sa
Reda National Paints and Road Safety Company, 0114980888, 0114980619, yousef.alrashid@redanational.com
Reda National Paints and Road Safety Company, 0114980888, 0114980619, yousef.alrashid@redanational.com
Reda National Paints and Road Safety Company, 0114980888, 0114980619, yousef.alrashid@redanational.com
Reda National Paints and Road Safety Company, 0114980888, 0114980619, yousef.alrashid@redanational.com
Reda National Paints and Road Safety Company, 0114980888, 0114980619, yousef.alrashid@redanational.com
Reda National Paints and Road Safety Company, 0114980888, 0114980619, yousef.alrashid@redanational.com
Reda National Paints and Road Safety Company, 0114980888, 0114980619, yousef.alrashid@redanational.com
Redaayat Kamika Coating Protection Co. Ltd., 0138123515, 0138123303, rezcoat@rezayat.com.sa
Redayat Protective Coating Co. Ltd., 0138121215, 0138121294, adminrpcl@rezayat.com.sa
Metal Corner Trading & Industry Co. Ltd., 0138023588, 0138023588, netaiscorner@hotmail.com
Rawabi Electricity Company, 0138121266, 0138121295, info@remalelectric.com
Rawabi Electricity Company, 0138121266, 0138121295, mohammed.alhezam@remaleectric.com
Rawabi Electricity Company, 0138121266, 0138121295, mohammed.alhezam@remaleectric.com
Rawafed Holding Company, 0114604343, 0114604344, msmgasim@yahoo.com
Ritaj Al Wozail Services & Maintenance Co, 0112658888, 0112659999, jaber@carpets.com
Rexam United Packaging Industries Co , 0138121361, 038121361, ahmed.alghelaigah@rexamuac.com
Zarqa Yamamah for lenses, 0112650405, 0114664599, lens@eye.com.sa
Zahran Company for Maintenance and Operation , 0138122724, 0133305976, www@hotmail.com
Zahran Company for Maintenance and Operation , 0138122724, 0133305976, www@hotmail.com
Sasab Molds & Spare Parts Co. Ltd., 0138204637, 0138204635, harb@sasi.com.sa
SAFE INTERNATIONAL CO. LTD, 0112651591, 0112651590, safyleather@hotmail.com
SAFE INTERNATIONAL CO. LTD, 0112651591, 0112651590, safyleather@hotmail.com
SAFED CO. LTD, 0114982984, 0114982497, jjawhari@safid.com
SAFED CO. LTD, 0114982984, 0114982497, jjawhari@safid.com
SAFED CO. LTD, 0114982984, 0114982497, jjawhari@safid.com
Straa Al Amal Industrial Company, 0114928783, 0114983664, info@alamal.com.sa
Saudi Grafco Company , 0138121284, 0138121025, graphco@awalnet.net.sa
Saudi Grafco Company , 0138121284, 0138121025, graphco@awalnet.net.sa
Saudi Multi Trading Company, 0138126625, 0138126624, chemara@alsaidi.com
Saudi Multi Trading Company, 0138126625, 0138126624, chemara@alsaidi.com
Saeed & Gamal Plastic Company, 0126366975, 0126364940, abdu@mscc.com.sa
Saeed & Gamal Plastic Company, 0126366975, 0126364940, abdu@mscc.com.sa
Sulaiman Saleh Al Rasheed Food Industries Co , 0138121448, 0138121574, sldammam@awalnet.net.sa
Sulaiman Saleh Al Rasheed Food Industries Co , 0138121448, 0138121574, sldammam@awalnet.net.sa
Samshan Abdul Wahhab Al - Suhaibi & Sons Company, 0126362631, 0126378061, shamsan@alsohaibi.com.sa
SENTHOMER Middle East, 0138121263, 038121263, mohsen.aljermeez@synthomer.com
Suhail Bin Abdul Mohsen Al Shuaibi & Sons Holding Company, 0138941700, 0138640616, mohammed.altaweel@shoaibigroup.com
SIAFA INTERNATIONAL INDUSTRY, 0126085270, 026085270, ahmed@alwanidates.com
SIGAN ARAB CONTRACTING & MAINTENANCE COMPANY, 0126727965, 026727965, info@ab.com.sa
Saudi Sigma Paints Co. Ltd., 0138471734, 0138471734, info@sigmapaints.com
Saudi Sigma Paints Co. Ltd., 0138473100, 0138471734, kassas@sigmapaints.com
Saudi Master of Bakers Co. Ltd., 0138125200, 0138125070, gamals@saudi.switzgroup.com
Saudi Master of Bakers Co. Ltd., 0138125200, 0138125070, gamals@saudi.switzgroup.com
Sisab International Company for Industry and Construction, 0126082828, 0126081814, shalan@sesab.com.sa
Sisab International Company for Industry and Construction, 0126082828, 0126081814, shalan@sesab.com.sa
Sisab International Company for Industry and Construction, 0126082828, 0126081814, shalan@sesab.com.sa
Sisab International Company for Industry and Construction, 0126082828, 0126081814, shalan@sesab.com.sa
Saudi Sickly Company, 0126374321, 026374321, ahmad@saudisicli.com.sa
Siemens Co. Ltd., 0112778111, 0112778333, shadi.aldaoud@siemens.com
Shan Foods Food Co. Ltd., 0125207373, 025207373, INFO@SHANFOODS.SA
Shan Foods Food Co. Ltd., 0125207373, 025207373, INFO@SHANFOODS.SA
Schlumberger Middle East, 0133310300, 0133311701, abco@yhoo.com
Shamsan Abdul Wahab Al - Suhaibi & Sons Company, 0126363631, 0126378061, shamsan@alsohaibi.com.sa
Food Company Limited, 0114651001, 0114657008, basmail.ma@gmail.com
Food Company Limited, 0114651001, 0116457008, zmarawi@yahoo.com
Shawadh Al Jazeerah Co, 0148404724, 048404724, eidr90@hotmail.com
Shorbim Middle East, 0112791048, 0112791047, smebeam@ssebeam.com
Savola Packaging Systems - Plastic Packaging Factory, 0126380660, 0126380657, mbustangi@savola.com
Savola Packaging Systems - Plastic Packaging Factory, 0126380660, 0126380657, mbustangi@savola.com
Saleh and Abdul Aziz Abahsen Co. for the manufacture of packaging , 0138984045, 0138984040, abnew@abahsain.net
Sahary Refrigeration Company, 0126376358, 026376358, sahari.com@gmail.com
Sahary Refrigeration Company, 0126376358, 026376358, sahari.com@gmail.com
Sahary Refrigeration Company, 0126376358, 026376358, sahari.com@gmail.com
Food Manufacturers Company, 0126080104, 026080104, hatim.sait@fmculker.com.sa
Food Manufacturers Company, 0126080104, 026080104, hatim.sait@fmculker.com.sa
Food Manufacturers Company, 0126080104, 026080104, hatim.sait@fmculker.com.sa
Food Manufacturers Company, 0126080104, 026080104, hatim.sait@fmculker.com.sa
United Food Industries Co. - Dima, 0112652000, 0112652262, akeel@deemah.com
Food & Pastry Industries Co. Ltd. (Sabla), 0126370318, 0126370318, asa@sunbulahgroup.com
Food & Pastry Industries Co. Ltd. (Sabla), 0126370318, 0126370318, asa@sunbulahgroup.com
Food & Pastry Industries Co. Ltd. (Sabla), 0126370318, 0126370318, asa@sunbulahgroup.com
Food & Pastry Industries Co. Ltd. (Sabla), 0126370318, 0126370318, asa@sunbulahgroup.com
Food & Pastry Industries Co. Ltd. (Sabla), 0126370318, 0126370318, asa@sunbulahgroup.com
Food & Pastry Industries Co. Ltd. (Sabla), 0126370318, 0126370318, asa@sunbulahgroup.com
Titanium & Steel Industries Co. Ltd. , 0138125353, 0138125454, aahoti@tsmarabia.com
Autumn Industries Co, 0112651124, 0112652348, factory@alkhorayef.com
Autumn Industries Co, 0112651124, 0112652348, factory@alkhorayef.com
Arab Insulation Industries Co. - Insulators, 0114981604, 0114981707, hr@awazel.com
Arab Insulation Industries Co. - Insulators, 0114981604, 0114981707, hr@awazel.com
Arab Insulation Industries Co. - Insulators, 0114981604, 0114981707, hr@awazel.com
Arab Insulation Industries Co. Ltd., 0126367527, 026367527, mansourk@awazelcompany.com
Arab Insulation Industries Co. Ltd., 0126367527, 026367527, mansourk@awazelcompany.com
Arab Insulation Industries Co. Ltd., 0126367527, 026367527, mansourk@awazelcompany.com
Arab Insulation Industries Co. Ltd., 0126367527, 026367527, mansourk@awazelcompany.com
Saudi Concrete Industries Company              , 0126918227, 026918227, info@scpi.com.sa
Saudi Concrete Industries Company              , 0126918227, 026918227, info@scpi.com.sa
New Products Industries Co. (Nipro Plast), 0126362364, 026362364, info@neproplast.com
New Products Industries Co. (Nipro Plast), 0126362364, 026362364, info@neproplast.com
New Products Industries Co. (Nipro Plast), 0126362364, 026362364, info@neproplast.com
Alumaco Aluminum Manufacturing Co. Ltd., 0138472555, 0138472081, admin@alumaco.com
Arab Plastic Industry Co. Ltd. , 0126380930, 026380930, AIIDG@balubaid.com.sa
Arab Plastic Industry Co. Ltd., 0126380101, 0126380930, hussain.albishi@balubaid.com.sa
Saudi Net Industry Co. Ltd., 0138472124, 0138472124, info@saudichainlinkfence.com.sa
Saudi Net Industry Co. Ltd., 0138472124, 0138472124, info@saudichainlinkfence.com.sa
MED COMPANY FOR PLASTIC INDUSTRIES, 0126081055, 026081055, a.shazad@tib-plastie.com
MED COMPANY FOR PLASTIC INDUSTRIES, 0126081055, 026081055, a.shazad@tib-plastie.com
Talal Sulaiman Al Ghunaim Real Estate Company , 0138412444, 0138421278, gghunaim@alghunaim-holding.com
Taiba Jewelery & Jewelery Co. Ltd, 0126420113, 026420113, factory@taiba.com
Taiba Jewelery & Jewelery Co. Ltd, 0126420113, 026420113, factory@taiba.com
Adel Al Humaidan & Partners Trading Co, 0112292255, 0112290970, alhumaidan.hr@gmail.com
Plastic Recycling World, 0126081082, 026081082, a.lahza@crwcksa.com
Abaqer Printing Company, 0138984414, 0138127046, turki@alazzaz.net
Abakher Printing Company Limited, 0112651000, 0112652229, nasser@abaker.com.sa
Abakher Printing Company Limited, 0112651000, 0112652229, nasser@abaker.com.sa
Aballah Nasralodan Company Industrial and Plastic Industries, 0114471151, 0114483028, manager@al-odan.com
Aballah Nasralodan Company Industrial and Plastic Industries, 0114471151, 0114483028, manager@al-odan.com
Abdul Rahman Abanmi & Mohammed Al Zamil Company - Al Watan Est, 0112650150, 0112650180, alwatan@alwatanfac.com.sa
Abdulkarim Mohammed Al Rajhi & Partners Metal Co. Ltd., 0114980011, 0114980022, ak@aljawalblackberry.com
Abdullah Bosbit & Co. Ltd., 0138475000, 0138128752, abco@yhoo.com
Abdullah Hashem Industrial Equipment & Gases Co. Ltd., 0138122092, 0138122016, info@er.ahg.com.sa
Abdullah Hashem Industrial Equipment & Gases Co. Ltd., 0138122092, 0138122016, info@er.ahg.com.sa
Abdullah Hashim Equipment & Gas Co., 0126376146, 0126376146, ama@wr.ahg.com.sa
Abdullah Hashim Equipment & Gas Co., 0126376146, 0126376146, ama@wr.ahg.com.sa
Abdullah Hashem Industrial Equipment & Gases Co., 0112650722, 0122651369, salehhamedmadhi@cr.ahg.com.sa
ABDULLAH AND KHALED ABDULLAH AL SHUABI TRADING COMPANY, 0135333655, 035333655, admin@spf.com.sa
ABDULLAH AND KHALED ABDULLAH AL SHUABI TRADING COMPANY, 0135333655, 035333655, admin@spf.com.sa
ABDULLAH AND KHALED ABDULLAH AL SHUABI TRADING COMPANY, 0135333655, 035333655, admin@spf.com.sa
ABDULLAH AND KHALED ABDULLAH AL SHUABI TRADING COMPANY, 0135333655, 035333655, admin@spf.com.sa
Abdulla Mohammed Bajbeer & Sons Company for Gases , 0126080351, 026080351, Omar_amb@jizangases.com
Abdulla Mohammed Bajbeer & Sons Company for Gases , 0126080351, 026080351, Omar_amb@jizangases.com
Gulf Cross Valves Manufacturing Co. Ltd., 0138670444, 0138675552, f.alhajri@pghco.com
Future Future Plastic Company, 0112651985, 0112652505, ismaiel70@yahoo.com
Obeid Waid Obaid Al Mestadi Al Harbi & Hamad Bin Salem Al Saeri & Partners Co., 0126357617, 026357617, malsaari@omsteel.com.sa
Obeid Waid Obaid Al Mestadi Al Harbi & Hamad Bin Salem Al Saeri & Partners Co., 0126357617, 026357617, malsaari@omsteel.com.sa
Obeid Waid Obaid Al Mestadi Al Harbi & Hamad Bin Salem Al Saeri & Partners Co., 0126357617, 026357617, malsaari@omsteel.com.sa
Obeid Waid Obaid Al Mestadi Al Harbi & Hamad Bin Salem Al Saeri & Partners Co., 0126357617, 026357617, malsaari@omsteel.com.sa
Othman Abdul Rahman Al Osaimi & Partners Trading Co, 0138121345, 0138122157, almorshidi@gmail.com
Othman Abdul Rahman Al Osaimi & Partners Trading Co, 0138121345, 0138122157, almorshidi@gmail.com
Othman Abdul Rahman Al Osaimi & Partners Trading Co, 0138121345, 0138122157, almorshidi@gmail.com
Othman Abdul Rahman Al Osaimi & Partners Trading Co, 0138121345, 0138122157, almorshidi@gmail.com
Othman Abdul Rahman Al Osaimi & Partners Trading Co, 0138121345, 0138122157, almorshidi@gmail.com
Othman Abdul Rahman Al Osaimi & Partners Trading Co, 0138121345, 0138122157, almorshidi@gmail.com
Othman Abdul Rahman Al Osaimi & Partners Trading Co, 0138121345, 0138122157, almorshidi@gmail.com
Othman Abdul Rahman Al Osaimi & Partners Trading Co, 0138121345, 0138122157, almorshidi@gmail.com
Adwan Co. For Chemical Industries, 0112650041, 0112650023, raed@adwanchem.com
Adwan Co. For Chemical Industries, 0112650041, 0112650023, raed@adwanchem.com
Adwan Co. For Chemical Industries, 0112650041, 0112650023, raed@adwanchem.com
Adwan Co. For Chemical Industries, 0112650041, 0112650023, raed@adwanchem.com
Attia Steel Company, 0126081219, 026081219, omar.hamad@attiehgroup.com
Attia Steel Company, 0126081219, 026081219, omar.hamad@attiehgroup.com
Attia Steel Company, 0126081219, 026081219, omar.hamad@attiehgroup.com
Almadar Faboterm Ltd., 0114769377, 0114770987, mohd5000@hotmail.com
Almadar Faboterm Ltd., 0114769377, 0114770987, mohd5000@hotmail.com
Anan Housing Company , 0126166120, 026166120, amr@ananiskan.com
Anan Housing Development Co. Ltd., 0126165758, 026165758, arafat@ananiskan.com
